,0,1,2,3,4,5,6,7,8
1908,DISTRITO FEDERAL, ALVARO OBREGON,SERVICIOS LA CAºADA SA DE CV, 4731, 2016-09-19, 36,  0, ,
1909,DISTRITO FEDERAL, ALVARO OBREGON,SERVICIOS LA CAºADA SA DE CV, 4731, 2016-09-19, 36,  0, ,
1910,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUS SA DE CV, 5133, 2016-09-19, 26,  0, ,
1911,DISTRITO FEDERAL, ALVARO OBREGON,PAVIRO S.A. DE C.V., 8414, 2016-09-19, 34,  0, ,
1912,DISTRITO FEDERAL, IZTAPALAPA,OPERADORA DE ESTACIONES DE SERVICIO 20-20 S.A. DE C.V., 2788, 2016-09-17, 24,  0, ,
1913,DISTRITO FEDERAL, IZTAPALAPA,CONSORCIO GASOLINERO PLUS SA DE CV, 3317, 2016-09-17, 38,  0, ,
1914,DISTRITO FEDERAL, IZTAPALAPA,RIO TUERTO S.A. DE C.V., 3562, 2016-09-17, 44,  0, ,
1915,DISTRITO FEDERAL, TLALPAN,NEPSOL S.A. DE C.V., 107, 2016-09-16, 10,  0, ,
1916,DISTRITO FEDERAL, TLALPAN,PIROTE S.A. DE C.V., 3416, 2016-09-16, 72,  0, ,
1917,DISTRITO FEDERAL, TLALPAN,INN NUEVA YORK S.A. DE C.V., 9271, 2016-09-16, 20,  0, ,
1918,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIOS GASOLINEROS S.A., 2748, 2016-09-15, 32,  0, ,
1919,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIO MACARMEX S.A. DE C.V., 2783, 2016-09-15, 20,  0, ,
1920,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIO CIUDAD DEPORTIVA S.A. DE C.V., 2798, 2016-09-15, 14,  0, ,
1921,DISTRITO FEDERAL, CUAUHTEMOC,CONSORCIO GASOLINERO PLUS S.A. DE C.V., 104, 2016-09-14, 32,  0, ,
1922,DISTRITO FEDERAL, CUAUHTEMOC,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 124, 2016-09-14, 20,  0, ,
1923,DISTRITO FEDERAL, GUSTAVO A. MADERO,CONSORCIO GASOLINERO PLUS SA DE CV, 94, 2016-09-13, 9,  0, ,
1924,DISTRITO FEDERAL, GUSTAVO A. MADERO,GASOLINERA LAM S.A. DE C.V., 3051, 2016-09-13, 32,  0, ,
1925,DISTRITO FEDERAL, GUSTAVO A. MADERO,LUBRICANTES ROBI S.A. DE C.V., 3500, 2016-09-13, 34,  0, ,
1926,DISTRITO FEDERAL, COYOACAN,SERVICIO RODASA S.A. DE C.V.                 ., 81, 2016-09-12, 32,  0, ,
1927,DISTRITO FEDERAL, COYOACAN,SUPER SERVICIO TAXQUE%A S.A. DE C.V, 2510, 2016-09-12, 28,  0, ,
1928,DISTRITO FEDERAL, COYOACAN,AUTOCONSUMO LOS PINOS  S.A. DE C.V., 8996, 2016-09-12, 16,  0, ,
1929,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUS S.A. DE C.V., 68, 2016-09-10, 20,  0, ,
1930,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUS S.A. DE C.V., 85, 2016-09-10, 12,  0, ,
1931,DISTRITO FEDERAL, BENITO JUAREZ,INN NUEVA YORK S.A. DE C.V., 301, 2016-09-10, 24,  0, ,
1932,DISTRITO FEDERAL, CUAUHTEMOC,OPERADORA DE MINIESTACIONES COMBUSERV S.A. DE C.V., 35, 2016-09-09, 12,  0, ,
1933,DISTRITO FEDERAL, CUAUHTEMOC,CONSORCIO GASOLINERO PLUS S.A. DE C.V., 42, 2016-09-09, 12,  0, ,
1934,DISTRITO FEDERAL, CUAUHTEMOC,CONSORCIO GASOLINERO PLUS S.A. DE C.V., 76, 2016-09-09, 20,  0, ,
1935,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 9, 2016-09-08, 8,  0, ,
1936,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 11, 2016-09-08, 16,  0, ,
1937,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIOS SIMPA S.A. DE C.V., 16, 2016-09-08, 16,  0, ,
1938,DISTRITO FEDERAL, CUAUHTEMOC,SERVICIO ALDAMA S.A., 3, 2016-09-07, 36,  0, ,
1939,DISTRITO FEDERAL, GUSTAVO A. MADERO,CONSORCIO GASOLINERO PLUS S.A. DE C.V., 5, 2016-09-07, 8,  0, ,
1940,DISTRITO FEDERAL, MIGUEL HIDALGO,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 8, 2016-09-07, 24,  0, ,
1941,DISTRITO FEDERAL, CUAJIMALPA DE MORELOS,SERVICIO PUENTE CONTADERO S.A. DE C.V., 4594, 2016-08-29, 16,  2, ,
1942,DISTRITO FEDERAL, VENUSTIANO CARRANZA,ESTACIONES ECOLOGICAS DE SERVICIOS S.A. DE C.V., 4647, 2016-08-29, 20,  2, ,
1943,DISTRITO FEDERAL, AZCAPOTZALCO,ESTACION DE SERVICIOS XOCHINAHUAC S.A. DE C.V., 3813, 2016-08-25, 27,  2, ,
1944,DISTRITO FEDERAL, CUAUHTEMOC,SUPER SERVICIO VIADUCTO ELSA S.A., 202, 2016-08-24, 24,  1, ,
1945,DISTRITO FEDERAL, COYOACAN,OPERADORA GASOIL SA DE CV, 2503, 2016-08-24, 32,  1, ,
1946,DISTRITO FEDERAL, GUSTAVO A. MADERO,EMISVIP SA DE CV, 3270, 2016-08-24, 36,  0, ,
1947,DISTRITO FEDERAL, MIGUEL HIDALGO,GRUPO DISTRIBUIDOR ASOCIADO DE ENERGETICOS S.A. DE C.V., 5536, 2016-08-23, 8,  0, ,
1948,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIO DELORRE  S.A. DE C.V., 4, 2016-08-22, 24,  0, ,
1949,DISTRITO FEDERAL, GUSTAVO A. MADERO,SERVICIO ESTANZUELA SA DE CV, 132, 2016-08-22, 26,  0, ,
1950,DISTRITO FEDERAL, MIGUEL HIDALGO,CONSORCIO GASOLINERO PLUS SA DE CV, 17, 2016-07-30, 24,  0, ,
1951,DISTRITO FEDERAL, MIGUEL HIDALGO,SERVICIO NAVARRO S.A. DE C.V., 22, 2016-07-30, 16,  0, ,
1952,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO RIVIERA SA, 61, 2016-07-30, 24,  0, ,
1953,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO LOS HEROES DE CHURUBUSCO SA DE CV, 309, 2016-07-30, 16,  0, ,
1954,DISTRITO FEDERAL, IZTACALCO,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 2513, 2016-07-30, 32,  0, ,
1955,DISTRITO FEDERAL, CUAJIMALPA DE MORELOS,SUPER SERVICIO CARRETERA S.A.DE C.V., 2698, 2016-07-30, 36,  0, ,
1956,DISTRITO FEDERAL, ALVARO OBREGON,SERVICIO IZQUIERDO S.A. DE C.V., 3175, 2016-07-30, 24,  0, ,
1957,DISTRITO FEDERAL, ALVARO OBREGON,ESTACION DE SERVICIO LAS AGUILAS SA DE CV, 3758, 2016-07-30, 32,  0, ,
1958,DISTRITO FEDERAL, COYOACAN,SERVICIO EJE  10  S.A. DE C.V., 4342, 2016-07-30, 26,  0, ,
1959,DISTRITO FEDERAL, COYOACAN,SERVICIO DIVISION SA DE CV, 4709, 2016-07-30, 28,  0, ,
1960,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO GARAY SA DE CV, 5139, 2016-07-30, 26,  0, ,
1961,DISTRITO FEDERAL, XOCHIMILCO,INMOBILIARIA TEPEPAN SA DE CV, 5450, 2016-07-30, 42,  0, ,
1962,DISTRITO FEDERAL, MIGUEL HIDALGO,GRUPO DISTRIBUIDOR ASOCIADO DE ENERGETICOS S.A. DE C.V., 5536, 2016-07-30, 8,  0, ,
1963,DISTRITO FEDERAL, COYOACAN,SERVICIO AGUA BRAVA S.A. DE C.V., 5825, 2016-07-30, 16,  0, ,
1964,DISTRITO FEDERAL, VENUSTIANO CARRANZA,PERSIMOBILE S.A. DE C.V., 10326, 2016-07-30, 8,  0, ,
1965,DISTRITO FEDERAL, TLALPAN,SERVICIO EL NUEVO PEDREGAL S.A. DE C.V., 10328, 2016-07-30, 18,  0, ,
1966,DISTRITO FEDERAL, TLALPAN,GASOLINERIA COLEGIO MILITAR S.A. DE C.V., 10924, 2016-07-30, 24,  0, ,
1967,DISTRITO FEDERAL, XOCHIMILCO,SERVICIO CUEXOCH S.A.DE C.V, 11437, 2016-07-30, 36,  0, ,
1968,DISTRITO FEDERAL, LA MAGDALENA CONTRERAS,GRUPO FRABA SA DE CV, 3618, 2016-07-28, 32,  1, ,
1969,DISTRITO FEDERAL, COYOACAN,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO, 212, 2016-07-27, 20,  0, ,
1970,DISTRITO FEDERAL, IZTAPALAPA,RUBALCABA MENDEZ ROBERTO, 2776, 2016-07-27, 30,  0, ,
1971,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO NUEVA ROSITA SA DE CV, 3694, 2016-07-27, 24,  2, ,
1972,DISTRITO FEDERAL, ALVARO OBREGON,SERVICIO JARDINES DEL PEDREGAL S.A. DE C.V., 2797, 2016-07-22, 36,  1, ,
1973,DISTRITO FEDERAL, COYOACAN,LUIS CABALLERO NAVARRO, 2936, 2016-07-22, 24,  3, ,
1974,DISTRITO FEDERAL, XOCHIMILCO,ERNESTO AGUILAR CORDERO (SU SUCESION), 3100, 2016-07-22, 32,  2, ,
1975,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICO ALLENDE CONTINENTAL S.A. DE C.V., 4332, 2016-07-22, 32,  0, ,
1976,DISTRITO FEDERAL, GUSTAVO A. MADERO,SUMINISTRO Y LIMPIEZA DE AUTOBUSES S.A. DE C.V., 4386, 2016-07-22, 20,  2, ,
1977,DISTRITO FEDERAL, IZTAPALAPA,LA VICENTINA SA DE CV, 4922, 2016-07-22, 16,  1, ,
1978,DISTRITO FEDERAL, IZTACALCO,SERVICIO FENTO SA DE CV, 4959, 2016-07-22, 32,  8, ,
1979,DISTRITO FEDERAL, XOCHIMILCO,SERVICIO PEÑA LABRA S.A. DE C.V., 4961, 2016-07-22, 36,  0, ,
1980,DISTRITO FEDERAL, IZTAPALAPA,AGUILAR CORDERO ERNESTO (SU SUCESION), 5026, 2016-07-22, 28,  4, ,
1981,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO INTEGRAL NACIONAL SA DE CV, 5178, 2016-07-22, 12,  0, ,
1982,DISTRITO FEDERAL, GUSTAVO A. MADERO,SERVICIO AGIL DE GASOLINAS S.A. DE C.V., 5243, 2016-07-22, 8,  0, ,
1983,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO AUTOMOTRIZ INSURGENTES S.A. DE C.V., 5244, 2016-07-22, 12,  0, ,
1984,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO EJE SEIS S.A. DE C.V., 7705, 2016-07-22, 24,  0, ,
1985,DISTRITO FEDERAL, IZTAPALAPA,INMOBILIARIA TERMINAL DE CARGA ORIENTE S.A. DE C.V, 8921, 2016-07-22, 27,  0, ,
1986,DISTRITO FEDERAL, IZTAPALAPA,ABASTECEDORA SUZUKA S.A. DE C.V., 9545, 2016-07-22, 12,  2, ,
1987,DISTRITO FEDERAL, TLAHUAC,GASOLINERIA MIRAMONTES  S.A. DE C.V., 12528, 2016-07-22, 32,  0, ,
1988,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIO DELORRE  S.A. DE C.V., 4, 2016-07-21, 24,  0, ,
1989,DISTRITO FEDERAL, GUSTAVO A. MADERO,GASOLINERIA MONTEVIDEO S.A. DE C.V., 26, 2016-07-21, 36,  0, ,
1990,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO CASCADINA S.A. DE C.V., 30, 2016-07-21, 10,  0, ,
1991,DISTRITO FEDERAL, CUAUHTEMOC,OPERADORA CIRCUNVALACION S.A. DE C.V., 49, 2016-07-21, 16,  0, ,
1992,DISTRITO FEDERAL, AZCAPOTZALCO,SERVICIO CLAVERIA S.A. DE C.V., 53, 2016-07-21, 12,  0, ,
1993,DISTRITO FEDERAL, VENUSTIANO CARRANZA,GRUPO GENDE S.A. DE .C.V., 60, 2016-07-21, 16,  0, ,
1994,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO DAKOTA SA DE CV, 75, 2016-07-21, 12,  0, ,
1995,DISTRITO FEDERAL, VENUSTIANO CARRANZA,FIGUER-GAS SA DE CV, 88, 2016-07-21, 20,  0, ,
1996,DISTRITO FEDERAL, VENUSTIANO CARRANZA,ESTACION LA LAGUNA S.A. DE C.V., 95, 2016-07-21, 20,  0, ,
1997,DISTRITO FEDERAL, CUAUHTEMOC,SERVICIO GUERRERO Y MARTE SA DE CV, 108, 2016-07-21, 12,  0, ,
1998,DISTRITO FEDERAL, COYOACAN,SERVICIO CHURUBUSCO S.A. DE C.V., 110, 2016-07-21, 16,  0, ,
1999,DISTRITO FEDERAL, TLALPAN,UNIDAD LEO S.A., 116, 2016-07-21, 52,  0, ,
2000,DISTRITO FEDERAL, GUSTAVO A. MADERO,GASO-MEX S.A., 131, 2016-07-21, 20,  0, ,
2001,DISTRITO FEDERAL, GUSTAVO A. MADERO,SERVICIO ESTANZUELA SA DE CV, 132, 2016-07-21, 26,  0, ,
2002,DISTRITO FEDERAL, CUAUHTEMOC,SERVICIO RIO DE LA PLATA SA DE CV, 166, 2016-07-21, 16,  0, ,
2003,DISTRITO FEDERAL, BENITO JUAREZ,GAS ROAN SA DE CV, 181, 2016-07-21, 20,  0, ,
2004,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO ERMITA S.A. DE C.V., 193, 2016-07-21, 45,  0, ,
2005,DISTRITO FEDERAL, MIGUEL HIDALGO,SERVICIO EL PRIETO S. A., 203, 2016-07-21, 14,  0, ,
2006,DISTRITO FEDERAL, CUAUHTEMOC,SERVICIO MONCOBE S.A. DE C.V., 208, 2016-07-21, 19,  0, ,
2007,DISTRITO FEDERAL, AZCAPOTZALCO,GASOLINERA EL RUEDO S.A DE C.V., 214, 2016-07-21, 28,  0, ,
2008,DISTRITO FEDERAL, IZTACALCO,AUTO SERVICIO BELEM S.A. DE C.V., 2518, 2016-07-21, 20,  1, ,
2009,DISTRITO FEDERAL, VENUSTIANO CARRANZA,GRAZIELLA DEL SOCORRO SALAZAR Y MEDINA, 2971, 2016-07-21, 26,  0, ,
2010,DISTRITO FEDERAL, CUAUHTEMOC,SERVICIO MERIDA S.A. DE C.V., 14, 2016-07-20, 16,  0, ,
2011,DISTRITO FEDERAL, IZTAPALAPA,ALBERTO CABALLERO NAVARRO, 128, 2016-07-20, 22,  0, ,
2012,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO MORENO PLUTARCO S.A., 2829, 2016-07-20, 12,  12, ,
2013,DISTRITO FEDERAL, LA MAGDALENA CONTRERAS,FRANCISCO GUERRERO ORTEGA (SU SUCESION), 2838, 2016-07-20, 12,  1, ,
2014,DISTRITO FEDERAL, IZTACALCO,SERVICIO ORIENTALS.A. DE C.V., 2878, 2016-07-20, 26,  0, ,
2015,DISTRITO FEDERAL, TLALPAN,VIMA-OL S.A., 3383, 2016-07-20, 12,  0, ,
2016,DISTRITO FEDERAL, TLALPAN,SERVICIOS SAN NICOLAS S.A. DE C.V., 4508, 2016-07-20, 16,  0, ,
2017,DISTRITO FEDERAL, BENITO JUAREZ,PETROMAX S.A. DE C.V., 5303, 2016-07-20, 24,  0, ,
2018,DISTRITO FEDERAL, IZTAPALAPA,ESTACIONES ECOLOGICAS DE SERVICIOS S.A. DE C.V., 5349, 2016-07-20, 17,  4, ,
2019,DISTRITO FEDERAL, GUSTAVO A. MADERO,ESTACIONES ECOLOGICAS DE SERVICIOS S.A. DE C.V., 5412, 2016-07-20, 20,  1, ,
2020,DISTRITO FEDERAL, BENITO JUAREZ,FRANCISCO PADILLA ORTIZ, 5518, 2016-07-20, 20,  1, ,
2021,DISTRITO FEDERAL, GUSTAVO A. MADERO,ALEJANDRO MARIO OCHOA FRAGOSO, 5959, 2016-07-20, 16,  0, ,
2022,DISTRITO FEDERAL, TLALPAN,SERVICIO 2M S.A. DE C.V., 7151, 2016-07-20, 24,  0, ,
2023,DISTRITO FEDERAL, CUAUHTEMOC,ESTACION DE SERVICIO PARA AUTOS CENTRO S.A.DE C.V., 7863, 2016-07-20, 20,  2, ,
2024,DISTRITO FEDERAL, IZTAPALAPA,GASOLINERIA PAGA S.A. DE C.V., 8248, 2016-07-20, 16,  2, ,
2025,DISTRITO FEDERAL, IZTACALCO,MARQUICE S.A. DE C.V., 11497, 2016-07-20, 20,  4, ,
2026,DISTRITO FEDERAL, CUAUHTEMOC,GASOLINERIA EL CAPITAN S.A. DE C.V., 134, 2016-07-18, 16,  0, ,
2027,DISTRITO FEDERAL, AZCAPOTZALCO,SERVICIO ORDAZ Y CARABALLO S.A., 72, 2016-07-17, 16,  0, ,
2028,DISTRITO FEDERAL, GUSTAVO A. MADERO,SERVICIO COMBUSA S.A DE C.V., 73, 2016-07-17, 20,  1, ,
2029,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIO NORTE S.A. DE C.V., 38, 2016-07-16, 20,  1, ,
2030,DISTRITO FEDERAL, MILPA ALTA,OLESMA S.A. DE C.V., 251, 2016-07-16, 22,  0, ,
2031,DISTRITO FEDERAL, GUSTAVO A. MADERO,CONTROLADORA DE ESTACIONES DE SERVICIO SA DE CV, 5753, 2016-07-16, 20,  2, ,
2032,DISTRITO FEDERAL, VENUSTIANO CARRANZA,INMOBILIARIA LOS REYES FIASA SA DE CV, 5832, 2016-07-16, 26,  0, ,
2033,DISTRITO FEDERAL, MIGUEL HIDALGO,OPERADORA MEXICO TACUBA S.A. DE C.V., 8091, 2016-07-16, 24,  0, ,
2034,DISTRITO FEDERAL, IZTAPALAPA,COMBUSTIBLES ERMITA S.A. DE C.V., 10900, 2016-07-16, 16,  0, ,
2035,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO LOS TRES COMPADRES S.A. DE C.V., 10817, 2016-07-15, 24,  1, ,
2036,DISTRITO FEDERAL, VENUSTIANO CARRANZA,INMOBILIARIA RIO CONSULADO S.A. DE C.V., 12403, 2016-07-15, 26,  1, ,
2037,DISTRITO FEDERAL, MIGUEL HIDALGO,GRUPO GASOLINERO DAT S.A.P.I. DE C.V., 12697, 2016-07-15, 15,  0, ,
2038,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO AUTOMOTRIZ XOLA S.A. DE C.V., 5691, 2016-07-14, 8,  1, ,
2039,DISTRITO FEDERAL, TLALPAN,SERVICIO SIETE BANDERAS S.A. DE C.V., 10402, 2016-07-14, 28,  0, ,
2040,DISTRITO FEDERAL, AZCAPOTZALCO,GAS 122  S.A. DE C.V., 10526, 2016-07-14, 24,  1, ,
2041,DISTRITO FEDERAL, VENUSTIANO CARRANZA,JOSE IGNACIO BERRONDO AVALOS, 96, 2016-07-13, 24,  0, ,
2042,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO MIRAMONTES S.A., 2825, 2016-07-13, 14,  0, ,
2043,DISTRITO FEDERAL, BENITO JUAREZ,GALA SERVICIO SA DE CV, 5155, 2016-07-13, 24,  0, ,
2044,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 69, 2016-07-12, 28,  0, ,
2045,DISTRITO FEDERAL, ALVARO OBREGON,CONSORCIO GASOLINERO PLUS SA DE CV, 333, 2016-07-12, 32,  0, ,
2046,DISTRITO FEDERAL, ALVARO OBREGON,ESTACION DE SERVICIO CORCELES S.A. DE C.V., 3282, 2016-07-12, 22,  2, ,
2047,DISTRITO FEDERAL, ALVARO OBREGON,SERVICIO SAN PEDRO S.A. DE C.V., 29, 2016-07-11, 30,  0, ,
2048,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICIO RAGGAS SA DE CV, 205, 2016-07-11, 24,  1, ,
2049,DISTRITO FEDERAL, CUAUHTEMOC,SERVICIO VIGA S.A. DE C.V., 219, 2016-07-11, 22,  0, ,
2050,DISTRITO FEDERAL, GUSTAVO A. MADERO,SERVICIO RAMIREZ E HIJOS SA DE CV, 2511, 2016-07-11, 26,  1, ,
2051,DISTRITO FEDERAL, IZTAPALAPA,GAS ACATITLA S.A. DE C.V., 2770, 2016-06-21, 36,  4, ,
2052,DISTRITO FEDERAL, IZTAPALAPA,INMOBILIARIA CORSAL S.A. DE C.V., 2789, 2016-06-21, 40,  2, ,
2053,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO MARVIC SA DE CV, 2799, 2016-06-21, 32,  7, ,
2054,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO APATLACO S.A. DE C.V., 3082, 2016-06-20, 24,  1, ,
2055,DISTRITO FEDERAL, IZTAPALAPA,RAMON PEREZ ROSALES, 2570, 2016-05-25, 32,  3, ,
2056,DISTRITO FEDERAL, BENITO JUAREZ,CARBE S.A. DE C.V., 2769, 2016-05-25, 34,  1, ,
2057,DISTRITO FEDERAL, AZCAPOTZALCO,SERVICIO BEGONIA S.A. DE C.V., 71, 2016-05-09, 26,  0, ,
2058,DISTRITO FEDERAL, AZCAPOTZALCO,SERVICIO EL ZACATITO DE AZCAPO S.A. DE C.V., 130, 2016-05-09, 20,  2, ,
2059,DISTRITO FEDERAL, AZCAPOTZALCO,GRUPO AZCA S.A. DE C.V., 4826, 2016-05-09, 16,  2, ,
2060,DISTRITO FEDERAL, COYOACAN,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO, 212, 2016-04-29, 20,  4, ,
2061,DISTRITO FEDERAL, MIGUEL HIDALGO,HIDROSINA PLUS S.A.P.I. DE C.V., 306, 2016-04-29, 7,  0, ,
2062,DISTRITO FEDERAL, ALVARO OBREGON,SERVICIO ALFONSO XIII S.A. DE C.V., 2517, 2016-04-29, 24,  5, ,
2063,DISTRITO FEDERAL, BENITO JUAREZ,MARIA ARACELI ALEMAN SOLIS, 165, 2016-04-28, 12,  3, ,
2064,DISTRITO FEDERAL, CUAJIMALPA DE MORELOS,SERVICIO CUAJIMALPA SA DE CV, 172, 2016-04-28, 20,  3, ,
2065,DISTRITO FEDERAL, COYOACAN,SERVICIO SANTA URSULA S.A. DE C.V., 209, 2016-04-28, 31,  4, ,
2066,DISTRITO FEDERAL, BENITO JUAREZ,SERVICIO REVOLUCION 0036 S.A. DE C.V., 36, 2016-04-27, 16,  1, ,
2067,DISTRITO FEDERAL, COYOACAN,SERVICIO CAMPANA S.A. DE C.V., 41, 2016-04-27, 16,  0, ,
2068,DISTRITO FEDERAL, MIGUEL HIDALGO,SERVICIO PATZCUARO S.A. DE C.V., 141, 2016-04-27, 8,  2, ,
2069,DISTRITO FEDERAL, BENITO JUAREZ,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 12, 2016-04-26, 8,  0, ,
2070,DISTRITO FEDERAL, MIGUEL HIDALGO,SERVICIO ANZURES S.A. DE C.V., 27, 2016-04-26, 20,  1, ,
2071,DISTRITO FEDERAL, CUAUHTEMOC,OPERADORA CIRCUNVALACION S.A. DE C.V., 49, 2016-04-12, 16,  4, ,
2072,DISTRITO FEDERAL, CUAUHTEMOC,ESTACION DE SERVICIO PARA AUTOS CENTRO S.A.DE C.V., 7863, 2016-04-12, 20,  6, ,
2073,DISTRITO FEDERAL, BENITO JUAREZ,CONXO S.A. DE C.V., 9381, 2016-04-12, 28,  5, ,
2074,DISTRITO FEDERAL, CUAUHTEMOC,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 112, 2016-04-06, 8,  1, ,
2075,DISTRITO FEDERAL, TLALPAN,SUPER SERVICIO COAPA S.A. DE C.V., 2895, 2016-04-06, 36,  2, ,
2076,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO LOMAS ESTRELLA S.A. DE C.V., 3417, 2016-03-25, 36,  2, ,
2077,DISTRITO FEDERAL, IZTAPALAPA,REFACCIONES MODERNAS ROMERO HNOS S.A. DE C.V., 4369, 2016-03-25, 32,  1, ,
2078,DISTRITO FEDERAL, IZTAPALAPA,PETROMAX S.A. DE C.V., 5537, 2016-03-25, 24,  1, ,
2079,DISTRITO FEDERAL, VENUSTIANO CARRANZA,CORPORACION GASOLINERA MILLENIUM S.A. DE C.V., 137, 2016-03-17, 6,  0, ,
2080,DISTRITO FEDERAL, VENUSTIANO CARRANZA,AEROPUERTOS Y SERVICIOS AUXILIARES, 3451, 2016-03-17, 22,  1, ,
2081,DISTRITO FEDERAL, MIGUEL HIDALGO,SERVICIO PERIVIA SA DE CV, 4765, 2016-03-15, 26,  0, ,
2082,DISTRITO FEDERAL, MILPA ALTA,INMOBILIARIA MILLOALTO SA DE CV, 6076, 2016-03-15, 16,  1, ,
2083,DISTRITO FEDERAL, TLALPAN,SERVICIO 5441 S.A. DE C.V., 9461, 2016-03-15, 24,  0, ,
2084,DISTRITO FEDERAL, IZTAPALAPA,EL PABELLON MEXICANO S.A. DE C.V., 114, 2016-03-13, 40,  2, ,
2085,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO ESTRELLA S.A. DE C.V., 2504, 2016-03-13, 38,  2, ,
2086,DISTRITO FEDERAL, IZTAPALAPA,SERVICIO TERREMOTES SA DE CV, 2972, 2016-03-13, 28,  2, ,
2087,DISTRITO FEDERAL, CUAUHTEMOC,CONSORCIO GASOLINERO PLUSS.A. DE C.V., 102, 2016-03-10, 8,  0, ,
2088,DISTRITO FEDERAL, GUSTAVO A. MADERO,SOCIEDAD COOPERATIVA EJIDAL SAN PEDRO ZACATENCO S.C.L., 2973, 2016-03-10, 34,  1, ,
2089,DISTRITO FEDERAL, COYOACAN,ADMINISTRADORA AURIGA S.A. DE C.V., 5504, 2016-03-10, 20,  1, ,
2090,DISTRITO FEDERAL, ALVARO OBREGON,AUTO SERVICIO REVOLUCION S.A., 2927, 2016-03-07, 24,  1, ,
2091,DISTRITO FEDERAL, BENITO JUAREZ,GASOLINERIA DIVISION ZAPATA SA DE CV, 5356, 2016-03-07, 16,  1, ,
2092,DISTRITO FEDERAL, BENITO JUAREZ,CONXO S.A. DE C.V., 9381, 2016-03-07, 28,  2, ,
2093,DISTRITO FEDERAL, CUAUHTEMOC,SUPER SERVICIO VIADUCTO ELSA S.A., 202, 2016-01-21, 24,  1, ,
2094,DISTRITO FEDERAL, COYOACAN,OPERADORA GASOIL SA DE CV, 2503, 2016-01-21, 32,  4, ,
2095,DISTRITO FEDERAL, GUSTAVO A. MADERO,EMISVIP SA DE CV, 3270, 2016-01-21, 36,  0, ,
2096,DISTRITO FEDERAL, COYOACAN,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO, 212, 2016-01-18, El proveedor se negó a ser verificado. , ,,
2097,DISTRITO FEDERAL, AZCAPOTZALCO,GRUPO AZCA S.A. DE C.V., 4826, 2016-01-18, 16,  1, ,
2098,DISTRITO FEDERAL, AZCAPOTZALCO,OPERADORA GASOIL S.A. DE C.V., 5300, 2016-01-18, 32,  2, ,
2099,DISTRITO FEDERAL, GUSTAVO A. MADERO,SERVICIO AGIL DE GASOLINAS S.A. DE C.V., 5243, 2015-12-18, 8,  0, ,
2100,DISTRITO FEDERAL, AZCAPOTZALCO,ESTACION DE SERVICIOS XOCHINAHUAC S.A. DE C.V., 3813, 2015-12-17, 27,  1, ,
2101,DISTRITO FEDERAL, VENUSTIANO CARRANZA,SERVICO ALLENDE CONTINENTAL S.A. DE C.V., 4332, 2015-12-17, 32,  2, ,
