,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
470,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
471,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
472,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",12,,,,,,,,,,,,,,,,
473,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
474,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
475,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",4,,,,,,,,,,,,,,,,
476,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",18,,,,,,,,,,,,,,,,
477,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
478,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
479,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
480,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,,,,,
481,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
482,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
483,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
484,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,,,,,
485,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,,,,,
486,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
487,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
488,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",32,,,,,,,,,,,,,,,,
489,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
490,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",8,,,,,,,,,,,,,,,,
491,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,
492,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",1,,,,,,,,,,,,
493,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
494,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
495,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),2,,,,,,,,,,,,
496,4.6,Caratula indicadora,La pantalla del dispensario debe mostrar la información sob…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,,,,,,,,,,,,
497,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,,,,,
498,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",6,,,,,,,,,,,,
499,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,
500,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
501,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,6.3,Calibración,Falta del ajuste de un instrumento de medición dentro de la…(ver más),4,,,,,,,,,,,,
502,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,
503,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",12,,,,,,,,,,,,,,,,
504,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",10,,,,,,,,,,,,,,,,
505,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
506,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,,,,,
507,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,,,,,
508,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
509,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
510,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
511,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",4,,,,,,,,,,,,,,,,
512,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),2,,,,,,,,,,,,,,,,
513,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),2,,,,,,,,,,,,,,,,
514,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
515,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),1,,,,,,,,,,,,
516,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
517,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),2,,,,,,,,,,,,,,,,
518,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
519,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",4,,,,,,,,,,,,,,,,
520,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
521,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
522,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",2,,,,,,,,,,,,,,,,
523,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
524,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
525,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,,,,,
526,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
527,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
528,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),1,,,,,,,,,,,,,,,,
529,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
530,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
531,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
532,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,9.1,Fuga,Se inmoviliza el instrumento de medición cuando se observa …(ver más),2,,,,,,,,
533,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
534,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
535,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
536,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),4,,,,,,,,,,,,,,,,
537,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,
538,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
539,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
540,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
541,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
542,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,
543,9.2,Deficiencias evidentes,"El Dispensario debe funcionar sin presentar desperfectos, pi…(ver más)",1,,,,,,,,,,,,,,,,
544,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),6,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,
545,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.1,Dispositivo de almacenamiento,"Ante la falta de energía eléctrica en el Dispensario, se d…(ver más)",2,,,,,,,,,,,,
546,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),14,,,,,,,,,,,,,,,,
547,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
548,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.9,Corte,Tiempo máximo en el cual se deberá inhabilitar automática…(ver más),1,,,,,,,,,,,,
549,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
550,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
551,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",2,,,,,,,,,,,,
552,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,
553,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),1,,,,,,,,,,,,
554,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
555,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
556,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
557,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",4,,,,,,,,,,,,,,,,
558,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,,,,,,,,,,,,,,,,
559,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),4,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),4,,,,,,,,,,,,
560,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),2,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,
561,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),1,,,,,,,,,,,,,,,,
562,7.1,Fuera de servicio,Cuando un instrumento de medición se encuentra fuera de ope…(ver más),1,,,,,,,,,,,,,,,,
563,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),1,,,,,,,,,,,,,,,,
564,3.1,Error máximo tolerado,La diferencia de combustible detectada entre lo indicado por…(ver más),9,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),9,,,,,,,,,,,,
565,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),3,,,,,,,,,,,,,,,,
566,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",20,,,,,,,,,,,,
567,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
568,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),2,,,,,,,,,,,,,,,,
569,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",16,,,,,,,,,,,,,,,,
570,3.2,Error de repetibilidad,Dispersión de las mediciones obtenidas en un instrumento de…(ver más),1,4.7,Alteración de modelo,"El sistema de despacho de combustible o dispensario, no debe…(ver más)",16,,,,,,,,,,,,
571,3.2,Error de repetibilidad,DispersiÃ³n de las mediciones obtenidas en un instrumento de…(ver mÃ¡s),2,,,,,,,,,,,,,,,,
