,0,1,2,3,4,5
3187,"SERVICIO PLAYA HERMOSA, S.A. DE C.V.","BOULEVARD BARRA VIEJA LOTE 3,4 Y 5 MZA.16 ZONA 1, COLONIA VILLA ALFREDO V. BONFIL, CP ",12013,2016-09-19,8,0
3188,"SERVI BOULEVARD, S.A. DE C.V.","BOULEVARD VICENTE GUERRERO SALDANA NO.1004-1006-1008, COLONIA EMILIANO ZAPATA, CP 39700",12495,2016-09-19,12,0
3189,"YATEGAS, S.A. DE C.V.","AV. GRAN VIA TROPICAL Y TAMBUCO S/N, COLONIA LAS PLAYAS, CP ",11527,2016-09-17,2,2
3190,"SERVICIO BRISMAR, S.A. DE C.V.","CARRETERA CAYACO – PUERTO MARQUEZ S/N, COLONIA ALTOS DE MIRAMAR, CP ",11533,2016-09-17,12,2
3191,"GASOLINERIA CALENTANA, S.A. DE C.V.","CALZADA PIE DE LA CUESTA # 616, COLONIA CENTRO, CP ",11731,2016-09-17,20,3
3192,"ESTACION DE SERVICIO NACIONES, S.A. DE C.V.","BOULEVARD DE LAS NACIONES #29 ESQ. IGNACIO ZARAGOZA, COLONIA LA ZANJA, CP ",11329,2016-09-16,12,1
3193,EMERANO LATABAN MARTINEZ,"CALZADA PIE DE LA CUESTA # 422, COLONIA AGUAS BLANCAS, CP ",11446,2016-09-16,16,2
3194,"JAR,INFRAESTRUCTURA MARINA, S.A. DE C.V.","AV. COSTERA MIGUEL ALEMAN S/N, COLONIA RECINTO FISCAL CENTRO, CP ",9927,2016-09-15,2,2
3195,OPERADORA LA SABANA S.A. DE C.V.,"BLVD. DE LAS NACIONES Y CALLE COPACABANA NO.1401, COLONIA LA ZANJA, CP ",10163,2016-09-15,8,0
3196,"ESTACION DE SERVICIO POLOTITLAN, S.A. DE C.V.","CARRETERA NACIONAL ACAPULCO – PINOTEPA KM. 3.5, COLONIA POBLADO DE TUNZINGO, CP ",10427,2016-09-15,19,4
3197,PLAZA CONSTITUYENTES S.A. DE C.V.,"AV. CONSTITUYENTES NO. 927, COLONIA VISTA ALEGRE, CP ",8517,2016-09-14,18,1
3198,"ESTACION DE SERVICIO EL EMBARCADERO, S.A. DE C.V.","CARRETERA NACIONAL ACAPULCO-ZIHUATANEJO KM. 23.8 NO.27, COLONIA EL BORDONAL, CP ",9199,2016-09-14,0,0
3199,"CONSORCIO GASOLINERO DAROEL, S.A. DE C.V.","CARRT.ESCENICA ESQ.EJERCITO NACIONAL LT.1 MZ.1, COLONIA JOYAS DE BRISAMAR, CP ",7582,2016-09-13,16,0
3200,"ESTACION DE SERVICIO MAGALLANES, S.A. DE C.V.","AV.CUAUHTEMOC NO. 500, COLONIA MAGALLANES, CP ",8022,2016-09-13,16,1
3201,"CONSORCIO GASOLINERO PLUS, SA DE CV","AV. COSTERA MIGUEL ALEMAN # 379, COLONIA BARRIO DE LA PINZONA FRACC.LAS PLAYAS, CP ",6147,2016-09-12,20,0
3202,"OPERADORA FARALLON, S.A. DE C.V.","AV. MEXICO # 2, COLONIA FARALLON DEL OBISPO, CP ",7039,2016-09-12,12,0
3203,"GRUPO ABRO-MEXICO, S.A. DE C.V.","CARRT. NACIONAL ACAPULCO-MEXICO LOTE 11 Y 14 MANZANA 14 , COLONIA VICENTE GUERRERO, CP ",7102,2016-09-12,8,1
3204,"ESTACION DE SERVICIO FLORIDA, S.A. DE C.V.","BAJA CALIFORNIA ESQ. NINOS HEROES L-51 Y 52 , COLONIA PROGRESO, CP ",7519,2016-09-12,16,1
3205,"DISTRIBUIDORA DE ENERGETICOS DEL PACIFICO, SA DE CV","JUAN SEBASTIAN EL CANO # 202, COLONIA COSTA AZUL, CP ",5665,2016-09-10,12,1
3206,"COMBUSTIBLES VELAM, S.A. DE C.V.","CARRET. FEDERAL ACAPULCO-ZIHUATANEJO S/N KM.16, COLONIA SIN COLONIA, CP ",8838,2016-09-10,10,1
3207,"SALYMA COMBUSTIBLES, S.A. DE C.V.","CARRETERA NAC. ACAPULCO-ZIHUATANEJO KM.102, COLONIA CENTRO, CP ",328,2016-09-09,0,0
3208,"SERVICIO SADALA, S.A. DE C.V.","CARRET. NAL. ACAPULCO-ZIHUATANEJO KM.107 , COLONIA S/C, CP ",7319,2016-09-09,10,0
3209,"SERVICIO SADALA, S.A. DE C.V.","CARR.NACIONAL ACAPULCO-ZIHUATANEJO KM. 165 #11, COLONIA S/C, CP ",10837,2016-09-09,10,1
3210,"GASOLINERA IXTAPA, SA DE CV","LOTE N 3 MZ 8 SUPERMANZANA XXII, COLONIA EL HUJAL, CP 40880",5165,2016-09-08,24,0
3211,TERESA DE JESUS GONZALEZ NAVARRETE,"CARRT. NAL. ZIHUATANEJO -LAZARO CARDENAS KM 16+500, COLONIA La Salitrera, CP 40881",6403,2016-09-08,12,3
3212,MARIA NATIVIDAD JIMENEZ PEREZ (LA SUCESION),"CARRET.TOLUCA-ZIHUATANEJO S/N, COLONIA SIN COLONIA, CP ",486,2016-09-07,26,0
3213,ROBERTO HURTADO MOJICA (SU SUCESION),"CARRETERA IGUALA-CD. ALTAMIRANO KM. 61.700, COLONIA MEXICAPAN , CP ",480,2016-07-18,18,0
3214,"SERVICIO TELOLOAPAN, S.A. DE C.V.","CALZADA GRAL.EMILIANO ZAPATA NO.114,, COLONIA VISTA HERMOSA,, CP ",4016,2016-07-17,18,0
3215,ROBERTO HURTADO MOJICA (SU SUCESION),"CARRETERA IGUALA-CD. ALTAMIRANO KM. 62.0 , COLONIA MEXICAPAN , CP ",4224,2016-07-17,4,0
3216,"GASOLINERIA HURTADO, S.A. DE C.V.","CALZADA CLUB DE LEONES NO. 2, COLONIA BARRIO DE SAN MIGUEL, CP ",8703,2016-07-17,8,0
3217,NESTOR RODRIGUEZ DOMINGUEZ,"CARRETERA IGUALA-TAXCO KM. 1.7 , COLONIA CIUDAD INDUSTRIAL DEL VALLE DE, CP ",5597,2016-07-16,20,1
3218,ESTACION DE SERVICIO IGUALA S.A DE C.V.,"CALZADA DEL PANTEON S/N ESQ. PERIFERICO PTE., COLONIA VILLA DE GUADALUPE, CP ",6854,2016-07-16,24,0
3219,"SALPAT COMBUSTIBLES, S.A. DE C.V.","PERIFERICO SUR S/N, COLONIA DANIEL MURAYAMA, CP ",12345,2016-07-16,12,0
3220,"COMBUSTIBLES GASOSUR, S.A. DE C.V.","CARRETERA CUERNAVACA-CHILPANCINGO KM. 222.90, COLONIA AMACOXTLE, CP ",10783,2016-07-15,18,2
3221,"SERVICIO TRIANGULO DEL SOL, S.A. DE C.V.","BLVD. VICENTE GUERRERO NO. 543, COLONIA SALUBRIDAD, CP ",4049,2016-07-14,26,0
3222,EDGARDO ASTUDILLO MORALES,"LATERAL BLVD. VICENTE GUERRERO # 27 , COLONIA UNIVERSAL, CP ",6008,2016-07-14,26,1
3223,"ESTACION DE SERVICIO AMMA, S.A. DE C.V.","HERMENEGILDO GALEANA # 50, COLONIA CENTRO, CP ",7983,2016-07-14,12,0
3224,"OPERADORA DE COMBUSTIBLES SANDOVAL, S.A. DE C.V.","AVE. LAZARO CARDENAS NO. 72, COLONIA LA HACIENDITA, CP ",319,2016-07-12,12,0
3225,SERVICIO ASTUDILLO S.A DE C.V.,"CARRETERA CHILPANCINGO-ACAPULCO KM. 10+200, COLONIA PETAQUILLAS, CP ",9418,2016-07-12,20,0
3226,"OPERADORA DE COMBUSTIBLES SANDOVAL, S.A. DE C.V.","BLVD. VICENTE GUERRERO # 49, COLONIA UNIVERSAL, CP ",6071,2016-07-11,18,1
3227,"SERVICIO ALPE, S.A. DE C.V.","AVENIDA LLANO GRANDE No. 21, COLONIA CHUCHULULUYA, CP ",9089,2016-07-11,8,0
3228,"SERVICIO LLANO LARGO, S.A. DE C.V.","BLVD. CAYACO-PUERTO MARQUEZ KM 5+030 , COLONIA LLANO LARGO, CP ",6494,2016-07-10,14,0
3229,"DISTRIBUIDORA DE ENERGETICOS DEL PACIFICO, SA DE CV","CALZADA PIE DE LA CUESTA NO. 510 LOTE 7, COLONIA MOZIMBA, CP ",6219,2016-07-09,20,0
3230,"SERVICIO CAYACO, S.A. DE C.V.","KM.4+581 CARR.ACAPULCO-PINOTEPA NAL.›T.LAS CRUCES-, COLONIA EL CAYACO, CP ",4248,2016-07-08,16,1
3231,"SERVICIO LIBERTADORES, SA DE CV","BLVD. VICENTE GUERRERO SALDAÑA NO. 420, COLONIA LIBERTADORES, CP ",5182,2016-07-08,16,5
3232,"ESTACION DE SERVICIOS SIGLO 2000, SA DE CV","AV. RUIZ CORTINEZ NO. 192, COLONIA BOCAMAR, CP ",3251,2016-07-07,16,0
3233,"ESTACION DE SERVICIO PAPAGAYO, S.A. DE C.V.","ANDRES DE URDANETA Y PEDRO MENDEZ DE AVILES NO.208, COLONIA FRACC.HORNOS, CP ",4233,2016-07-07,24,24
3234,LETICIA MARGARITA RIVERA CROCHE,"AV.COSTERA MIGUEL ALEMAN NUMERO 292 , COLONIA CENTRO, CP ",305,2016-07-06,16,2
3235,"ALCARAZ SOBERANIS, SA DE CV","AQUILES SERDAN S/N, COLONIA CENTRO, CP ",304,2016-07-05,12,3
3236,"GASOLINERA AEROPUERTO, S.A. DE C.V.","KM.9+700 CARR. ZIHUATANEJO-ACAPULCO, COLONIA AEROPUERTO, CP 40880",4269,2016-03-26,40,7
3237,ARISTA MEDINA ALEJANDRA SARA,"LOTE 1 MANZANA 8 SUPERMANZANA XXII, COLONIA EL HUJAL, CP 40880",6837,2016-03-26,8,0
3238,IGNACIO GONZALEZ NAVARRETE,"PASEO DE LAS SALINAS LT 3 MZA 1 SUPERMANZANA II, COLONIA FRACC. LAS SALINAS, CP 40880",8860,2016-03-26,16,4
3239,"GASOLINERA PARADOR STA URSULA, S.A. DE C.V.","CARRETERA FED. ZIHUATANEJO . L. CARDENAS KM. 218, COLONIA , CP ",10437,2016-03-26,18,1
3240,"SUPER GAS PIE DE LA CUESTA, S.A. DE C.V.","CARRT. NACIONAL ACAPULCO-ZIHUATANEJO KM 11+410 S/N, COLONIA PIE DE LA CUESTA, CP ",4366,2016-03-25,30,6
3241,"OPERADORA EJIDO, S.A. DE C.V.","AV. EJIDO # 421, COLONIA AGUAS BLANCAS, CP ",5706,2016-03-25,28,2
3242,TERESA DE JESUS GONZALEZ NAVARRETE,"CARRT. NAL. ZIHUATANEJO -LAZARO CARDENAS KM 16+500, COLONIA La Salitrera, CP 40881",6403,2016-03-25,0,0
3243,"SERVI LAS PLAYAS, S.A. DE C.V.","AV. COSTERA MIGUEL ALEMAN ESQ. FARALLON S/N, COLONIA FRACC. MAGALLANES, CP ",317,2016-03-24,40,7
3244,"ARREDONDO VILLANUEVA HERMANOS, S.A.","CARRETERA NAL. MEXICO-ACAPULCO KM.369, COLONIA CD. RENACIMIENTO, CP ",2906,2016-03-24,30,6
3245,"SERVI COPACABANA, SA DE CV","BOULEVARD DE LAS NACIONES NUM. 403 LOTE 54,60 Y 74, COLONIA GRANJAS DEL MARQUEZ, CP ",2953,2016-03-24,36,2
3246,"SERVICIOS Y ENERGETICOS HERAST, S.A. DE C.V.","LOTE NO.7 ZONA 104 MANZANA 50 DEL EJIDO LA SABANA, COLONIA VICENTE GUERRERO, CP ",7125,2016-02-18,12,1
3247,"SERVI LA VENTA, S.A. DE C.V.","CARRETERA MEXICO-ACAPULCO S/N LOTE G, COLONIA PASO LIMONERO, CP ",8627,2016-02-18,28,1
3248,AMPURIA HIDROCARBUROS S.A DE C.V,"CARRETERA  LA POZA-LLANO LARGO NO.157, COLONIA LLANO LARGO, CP ",8719,2016-02-18,8,0
3249,"COMBUSTIBLES COYUCA, S.A. DE C.V.","CARRETERA NACIONAL ACAPULCO-ZIHUATANEJO KM.32, COLONIA SIN COLONIA, CP ",3025,2016-02-17,10,0
3250,GASOLINERIA LOS ORGANOS S.A. DE C.V.,"CARRT. NAL. ACAPULCO-MEXICO KM 15, COLONIA LOS ORGANOS, CP ",4815,2016-02-17,20,4
3251,GRUPO FORTEMEXICO S.A. DEC.V.,"CARRETERA CAYACO PUERTO MARQUEZ S/N, COLONIA PUERTO MARQUEZ, CP ",8513,2016-02-17,10,4
3252,"SALYMA COMBUSTIBLES, S.A. DE C.V.","CARRETERA NACIONAL ACAPULCO-ZIHUATANEJO KM.162, COLONIA PAPANOA, CP ",2939,2016-02-16,10,2
3253,"SERVICIO QUINTO PATIO, SA DE CV","KM 78+800 CARRT. NAL. ACAPULCO-ZIHUATANEJO, COLONIA QUINTO PATIO, CP ",5590,2016-02-16,16,1
3254,"AUTOSERVICIOS TECPAN, S.A. DE C.V.","CARR.NAL.ACAPULCO-ZIHUATANEJO KM.106+040 , COLONIA LAS TUNAS, CP ",7112,2016-02-16,16,0
3255,IGNACIO GONZALEZ NAVARRETE,"KM 204 ACAPULCO-ZIHUATANEJO, COLONIA BENITO JUAREZ, CP 40830",325,2016-02-15,10,1
3256,"SERVICIO SADALA, SA DE CV","CARRET. NAL. ACAPULCO-ZIHUATANEJO KM 133, COLONIA POBLADO DE SAN LUIS SAN PEDRO, CP ",327,2016-02-15,10,10
3257,IGNACIO GONZALEZ NAVARRETE,"KM. 208 CARRET. FED. ACAPULCO-ZIHUATANEJO, COLONIA MAGISTERIAL, CP 40830",4685,2016-02-15,14,1
3258,MARIA DEL CARMEN NAVARRETE HUANTE,"CARRT. NAL. ZIHUATANEJO-LAZARO CARDENAS KM 8+400, COLONIA Sin Colonia, CP 40880",6340,2016-02-12,18,1
3259,"JAR INFRAESTRUCTURA MARINA, S.A. DE C.V.","VELEROS NO. 5, COLONIA CONDOMINIO MAESTRO MARINA IXTAPA, CP 40880",8842,2016-02-12,3,2
3260,"SUPER SERVICIO CUTZAMALA, S.A. DE C.V.","CARR.TOLUCA-ZIHUATANEJO S/N., COLONIA CENTRO, CP ",2913,2015-12-04,0,0
3261,"P.M. ESTACIONES DE SERVICIO, SA DE CV","CARRETERA HUITZUCO-ATENANGO DEL RIO KM. 1, COLONIA SIN COLONIA, CP ",4296,2015-12-04,10,1
3262,"GASOLINERIA SERVICIO ATOYAC, SA DE CV","AV. JUAN ALVAREZ SUR NO. 125, COLONIA STA. DOROTEA, CP ",3126,2015-12-03,20,2
3263,"GASOLINERA AEROPUERTO, S.A. DE C.V.","KM.9+700 CARR. ZIHUATANEJO-ACAPULCO, COLONIA AEROPUERTO, CP 40880",4269,2015-12-03,40,2
3264,"GASOLINERA PARADOR STA URSULA, S.A. DE C.V.","CARRETERA FED. ZIHUATANEJO . L. CARDENAS KM. 218, COLONIA , CP ",10437,2015-12-03,18,1
3265,"SERVI LAS PLAYAS, S.A. DE C.V.","AV. COSTERA MIGUEL ALEMAN ESQ. FARALLON S/N, COLONIA FRACC. MAGALLANES, CP ",317,2015-12-02,40,4
3266,"SERVI COPACABANA, SA DE CV","BOULEVARD DE LAS NACIONES NUM. 403 LOTE 54,60 Y 74, COLONIA GRANJAS DEL MARQUEZ, CP ",2953,2015-12-02,36,2
3267,GRUPO FORTEMEXICO S.A. DEC.V.,"CARRETERA CAYACO PUERTO MARQUEZ S/N, COLONIA PUERTO MARQUEZ, CP ",8513,2015-12-02,0,0
3268,"MULLER Y ASOCIADOS, SA DE CV","AV. COSTERA MIGUEL ALEMAN Y MALECON DE TURISMO S/N, COLONIA CENTRO, CP ",303,2015-08-21,18,1
3269,"OPERADORA LA SABANA, S.A. DE C.V.","CARRETERA ACAPULCO-PINOTEPA NAL. KM. 11+900 S/N, COLONIA NICOLAS BRAVO, CP ",7970,2015-08-21,10,0
3270,GRUPO FORTEMEXICO S.A. DEC.V.,"CARRETERA CAYACO PUERTO MARQUEZ S/N, COLONIA PUERTO MARQUEZ, CP ",8513,2015-08-21,0,0
3271,"ESTACION DE SERVICIO TUNZINGO, S.A. DE C.V.","CARRT. ACAPULCO-PINOTEPA NACIONAL KM 8 S/N, COLONIA POBLADO DE TUNZINGO, CP ",6594,2015-08-20,10,1
3272,"SERVICIO CIMOVI, S.A. DE C.V.","AV. LAZARO CARDENAS NO. 37 MANZANA 4, COLONIA EL RASTRO, CP ",8253,2015-08-20,8,0
3273,AMPURIA HIDROCARBUROS S.A DE C.V,"CARRETERA  LA POZA-LLANO LARGO NO.157, COLONIA LLANO LARGO, CP ",8719,2015-08-20,8,0
3274,"OPERADORA DE COMBUSTIBLES SANDOVAL, S.A. DE C.V.","AVE. LAZARO CARDENAS NO. 72, COLONIA LA HACIENDITA, CP ",319,2015-08-19,12,1
3275,"OPERADORA DE COMBUSTIBLES SANDOVAL, S.A. DE C.V.","AV. BENITO JUAREZ #61, COLONIA CENTRO, CP ",7573,2015-08-19,16,0
3276,"ESTACION DE SERVICIO AMMA, S.A. DE C.V.","HERMENEGILDO GALEANA # 50, COLONIA CENTRO, CP ",7983,2015-08-19,12,0
3277,"COMBUSTIBLES GASOSUR, SA DE CV","CARRETERA NACIONAL MEXICO-ACAPULCO KM. 269, COLONIA GALEANA, CP ",320,2015-08-18,20,0
3278,"SERVICIO CENTRO COMERCIAL CHILPANCINGO, S.A. DE C.V.","BLVD. VICENTE GUERRERO NO. 560, COLONIA SALUBRIDAD, CP ",4033,2015-08-18,26,0
3279,"SERVICIO ALSO, S.A. DE C.V.","CARRETERA NACIONAL MEXICO-ACAPULCO KM. 267+600, COLONIA SIN COLONIA, CP ",4572,2015-08-18,20,2
3280,"SERVICIOS MODERNOS DE ACAPULCO, S.A. DE C.V.","AV. CUAUHTEMOC NO. 1610 FRACC. MARROQUIN, COLONIA FRACCIONAMIENTO MARROQUIN, CP ",2915,2015-08-17,14,1
3281,"SERVICIO MANTARRAYA, SA DE CV","BLVD. DE LAS NACIONES KM 10.5 LOTE 90, COLONIA FRACCIONAMIENTO JARDIN PRINCESA, CP ",4166,2015-08-17,16,1
3282,SERVICIO ACAPULCO DIAMANTE S.A DE C.V.,"BLVD. DE LAS NACIONES # 937, COLONIA GRANJAS DEL MARQUEZ, CP ",7137,2015-08-17,16,2
3283,SALVADOR DELFINO FLORES VILLALOBOS,"PERIFERICO NTE. S/N., COLONIA SIN COLONIA, CP ",478,2015-06-23,20,6
3284,"COMBUSTIBLES GASOSUR, SA DE CV","CARRETERA NACIONAL MEXICO-ACAPULCO KM. 269, COLONIA GALEANA, CP ",320,2015-06-22,20,3
3285,EDGARDO ASTUDILLO MORALES,"LATERAL BLVD. VICENTE GUERRERO # 27 , COLONIA UNIVERSAL, CP ",6008,2015-06-22,26,3
3286,"OPERADORA FARALLON, S.A. DE C.V.","AV. MEXICO # 2, COLONIA FARALLON DEL OBISPO, CP ",7039,2015-06-20,12,1
3287,"SERVICIO CAYACO, S.A. DE C.V.","CARRETERA ACAPULCO – PINOTEPA NO. 92 MANZANA Z-3 SECTOR P1/1, COLONIA EL CAYACO, CP ",10484,2015-06-20,14,1
3288,GONZALO LATABAN HERNANDEZ,"CARR.FEDERAL ACAPULCO-PINOTEPA #217 KM 6.0, COLONIA CAYACO, CP 39905",11488,2015-06-20,20,5
3289,"SERVICIO CAYACO, S.A. DE C.V.","KM.4+581 CARR.ACAPULCO-PINOTEPA NAL.›T.LAS CRUCES-, COLONIA EL CAYACO, CP ",4248,2015-06-19,20,2
3290,"SERVICIO CIMOVI, SA DE CV","CARRT CAYACO-PUERTO MARQUEZ KM 3 # 109, COLONIA EJIDO DE LLANO LARGO, CP ",6337,2015-06-19,26,1
3291,"SERVI LAS PLAYAS, S.A. DE C.V.","AV. COSTERA MIGUEL ALEMAN ESQ. FARALLON S/N, COLONIA FRACC. MAGALLANES, CP ",317,2015-06-18,40,3
3292,"GASOLINERIA PETROMEX, S.A. DE C.V.","CARRT. NACIONAL ACAPULCO-ZIHUATANEJO KM 98.5, COLONIA AGUAS BLANCAS, CP ",7622,2015-06-18,10,1
3293,MARIA DEL CARMEN NAVARRETE HUANTE,"PASEO DE  ZIHUATANEJO ORIENTE   NO.  25, COLONIA EL HUJAL, CP 40880",3145,2015-06-17,22,3
3294,TERESA DE JESUS GONZALEZ NAVARRETE,"CARRT. NAL. ZIHUATANEJO -LAZARO CARDENAS KM 16+500, COLONIA Sin Colonia, CP 00000",6403,2015-06-17,12,4
3295,IGNACIO GONZALEZ NAVARRETE,"PASEO DE LAS SALINAS LT 3 MZA 1 SUPERMANZANA II, COLONIA FRACC. LAS SALINAS, CP 40880",8860,2015-06-17,16,1
3296,CLAUDIA SARA RODRIGUEZ ARISTA,"LOTE 11 MANZANA 3, COLONIA LOS TULIPANES, CP 40880",4026,2015-06-16,14,2
3297,MARIA DEL CARMEN NAVARRETE HUANTE,"CARRT. NAL. ZIHUATANEJO-LAZARO CARDENAS KM 8+400, COLONIA Sin Colonia, CP 40880",6340,2015-06-16,18,1
3298,"SERVICIO CALLEJA, SA DE CV","CARRETERA FEDERAL CHILPANCINGO-ACAPULCO KM. 51 +160, COLONIA MORELOS, CP ",321,2015-03-10,15,2
3299,"ALCARAZ HERMANOS, SA DE CV","CARRETERA MEXICO-ACAPULCO KM. 332-4, COLONIA COL. SAN JOSE, CP ",316,2015-03-09,12,2
3300,"SERVICIOS MODERNOS DE ACAPULCO, S.A. DE C.V.","AV. CUAUHTEMOC NO. 1610 FRACC. MARROQUIN, COLONIA FRACCIONAMIENTO MARROQUIN, CP ",2915,2015-02-26,14,4
3301,"SERVI COPACABANA, SA DE CV","BOULEVARD DE LAS NACIONES NUM. 403 LOTE 54,60 Y 74, COLONIA GRANJAS DEL MARQUEZ, CP ",2953,2015-02-26,36,2
3302,"ESTACION DE SERVICIO PAPAGAYO, S.A. DE C.V.","ANDRES DE URDANETA Y PEDRO MENDEZ DE AVILES NO.208, COLONIA FRACC.HORNOS, CP ",4233,2015-02-26,24,7
3303,"SUPER SERVICIO NARANJITO, SA DE CV","CARRT. ZIHUATANEJO-LAZARO CARDENAS KM 94+700, COLONIA Sin Colonia, CP 40812",6255,2015-02-25,14,1
3304,MA. DEL  CARMEN GONZALEZ NAVARRETE,"CARRETERA FEDERAL ZIHUATANEJO-LAZARO CARDENAS KM31, COLONIA , CP ",9030,2015-02-25,14,2
3305,"ESTACION DE SERVICIO CRUZ DORADA, SA DE CV","AV. COSTERA MIGUEL ALEMAN S/N ESQ. AV, LAS AMERICAS, COLONIA LAS AMERICAS, CP ",311,2015-02-03,12,5
3306,"DISTRIBUIDORA DE ENERGETICOS DEL PACIFICO, SA DE CV","JUAN SEBASTIAN EL CANO # 202, COLONIA COSTA AZUL, CP ",5665,2015-02-03,12,2
3307,"ESTACION  DE SERVICIO MOZIMBA, S.A. DE C.V.","CALZADA PIE DE LA CUESTA Y AV. EJIDO S/N, COLONIA FRACCIONAMIENTO MOZIMBA, CP ",302,2015-01-31,10,3
3308,"SERVICIOS Y ENERGETICOS HERAST, S.A. DE C.V.","LOTE NO.7 ZONA 104 MANZANA 50 DEL EJIDO LA SABANA, COLONIA VICENTE GUERRERO, CP ",7125,2015-01-31,12,3
3309,"ESTACION DE SERVICIO JUQUILITA, SA DE CV","CARRET. ACAPULCO-PINOTEPA NACIONAL  NO. 150, COLONIA EMILIANO ZAPATA, CP ",4927,2015-01-30,10,1
3310,"JAR INFRAESTRUCTURA MARINA, S.A. DE C.V.","VELEROS NO. 5, COLONIA CONDOMINIO MAESTRO MARINA IXTAPA, CP 40880",8842,2015-01-30,3,3
3311,IGNACIO GONZALEZ NAVARRETE,"KM 204 ACAPULCO-ZIHUATANEJO, COLONIA BENITO JUAREZ, CP 40830",325,2015-01-29,10,1
3312,ARISTA MEDINA ALEJANDRA SARA,"LOTE 1 MANZANA 8 SUPERMANZANA XXII, COLONIA EL HUJAL, CP 40880",6837,2015-01-29,8,0
3313,"COMBUSTIBLES COYUCA, S.A. DE C.V.","CARRETERA NACIONAL ACAPULCO-ZIHUATANEJO KM.32, COLONIA SIN COLONIA, CP ",3025,2015-01-28,10,1
3314,"SERVICIO QUINTO PATIO, SA DE CV","KM 78+800 CARRT. NAL. ACAPULCO-ZIHUATANEJO, COLONIA QUINTO PATIO, CP ",5590,2015-01-28,16,2
3315,"AUTOSERVICIOS TECPAN, S.A. DE C.V.","CARR.NAL.ACAPULCO-ZIHUATANEJO KM.106+040 , COLONIA LAS TUNAS, CP ",7112,2015-01-28,16,0
3316,"RARSA, SA DE CV","CARRETERA AYUTLA-TIERRA COLORADA KM. 132, COLONIA CENTRO, CP ",3364,2015-01-27,10,0
3317,"COMBUSTIBLES GASOSUR, S.A. DE C.V.","CARRETERA CUERNAVACA-CHILPANCINGO KM. 222.90, COLONIA AMACOXTLE, CP ",10783,2015-01-27,18,3
3318,IGNACIO GONZALEZ NAVARRETE,"PASEO DE LAS SALINAS LT 3 MZA 1 SUPERMANZANA II, COLONIA FRACC. LAS SALINAS, CP 40880",8860,2014-12-10,16,0
3319,MARIA DEL CARMEN NAVARRETE HUANTE,"CARRT. NAL. ZIHUATANEJO-LAZARO CARDENAS KM 8+400, COLONIA Sin Colonia, CP 40880",6340,2014-12-09,18,1
3320,TERESA DE JESUS GONZALEZ NAVARRETE,"CARRT. NAL. ZIHUATANEJO -LAZARO CARDENAS KM 16+500, COLONIA Sin Colonia, CP 00000",6403,2014-12-09,12,0
3321,MARIA DEL CARMEN NAVARRETE HUANTE,"PASEO DE  ZIHUATANEJO ORIENTE   NO.  25, COLONIA EL HUJAL, CP 40880",3145,2014-12-08,22,0
3322,"GASOLINERA AEROPUERTO, S.A. DE C.V.","KM.9+700 CARR. ZIHUATANEJO-ACAPULCO, COLONIA AEROPUERTO, CP 40880",4269,2014-12-08,40,0
3323,"GASOLINERA PARADOR STA URSULA, S.A. DE C.V.","CARRETERA FED. ZIHUATANEJO . L. CARDENAS KM. 218, COLONIA , CP ",10437,2014-12-08,18,0
3324,"MULLER Y ASOCIADOS, SA DE CV","AV. COSTERA MIGUEL ALEMAN Y MALECON DE TURISMO S/N, COLONIA CENTRO, CP ",303,2014-12-06,18,2
3325,AMPURIA HIDROCARBUROS S.A DE C.V,"CARRETERA  LA POZA-LLANO LARGO NO.157, COLONIA LLANO LARGO, CP ",8719,2014-12-06,8,8
3326,"SERVICIO MAGALLANES, SA DE CV","AV. CUAUHTEMOC 1502 ESQ. CERRO AZUL NUM. 109, COLONIA HORNOS INSURGENTES, CP ",5588,2014-12-05,24,2
3327,"ESTACION DE SERVICIO AYUTLA, S.A. DE C.V.","CALZADA 1° DE MARZO S/N, COLONIA AL SUR DE LA CIUDAD, CP ",6558,2014-08-20,10,6
3328,"SERVICIO CIMOVI, SA DE CV","CARRT CAYACO-PUERTO MARQUEZ KM 3 # 109, COLONIA EJIDO DE LLANO LARGO, CP ",6337,2014-08-19,26,4
3329,"SERVI LA VENTA, S.A. DE C.V.","CARRETERA MEXICO-ACAPULCO S/N LOTE G, COLONIA PASO LIMONERO, CP ",8627,2014-08-19,28,0
3330,"ESTACION DE SERVICIO PAPAGAYO, S.A. DE C.V.","ANDRES DE URDANETA Y PEDRO MENDEZ DE AVILES NO.208, COLONIA FRACC.HORNOS, CP ",4233,2014-08-18,24,3
3331,"CONSORCIO GASOLINERO DAROEL, S.A. DE C.V.","CARRT.ESCENICA ESQ.EJERCITO NACIONAL LT.1 MZ.1, COLONIA JOYAS DE BRISAMAR, CP ",7582,2014-08-18,16,16
3332,EDGARDO ASTUDILLO MORALES,"LATERAL BLVD. VICENTE GUERRERO # 27 , COLONIA UNIVERSAL, CP ",6008,2014-08-16,26,0
3333,"ESTACION DE SERVICIO B&B, S.A.P.I. DE C.V.","AV. DE LOS PLATEROS # 333, COLONIA PEDRO MARTIN, CP ",3172,2014-08-15,16,0
3334,ESTACION DE SERVICIO IGUALA S.A DE C.V.,"CALZADA DEL PANTEON S/N ESQ. PERIFERICO PTE., COLONIA VILLA DE GUADALUPE, CP ",6854,2014-08-15,24,1
