Estado, Municipio, Razón social, Fecha, BV, BI, VVPV, VVPI, VPV, VPI, AV, AI, Resultado
MEXICO, TOLUCA,"TOLGAS, S.A. DE C.V.", 2016-02-25, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TEOLOYUCAN,"COMPAÑIA DE GAS DEL CENTRO, S.A. DE C.V.", 2016-02-24, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TEOLOYUCAN,"GAS RESIDENCIAL, S.A. DE C.V.", 2016-02-24, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TEOLOYUCAN,"SATELITE GAS, S.A. DE C.V.", 2016-02-24, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TEOLOYUCAN,"THEO GAS, S.A. DE C.V.", 2016-02-24, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, JILOTEPEC,JULIA ESTHER BALLESTEROS AGUILAR, 2016-02-23, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, MEXICO,"GAS MODELO DE JILOTEPEC, S.A. DE C.V.", 2016-02-23, 17,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCION
MEXICO, TENANGO DEL VALLE,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-02-23, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TENANGO DEL VALLE,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-23, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TENANGO DEL VALLE,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-02-23, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, SAN MARTIN DE LAS PIRAMIDES,"G.G. GAS, S.A. DE C.V.", 2016-02-22, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, SAN MARTIN DE LAS PIRAMIDES,"GAS LAS ALBRICIAS, S.A. DE C.V.", 2016-02-22, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, CHALCO,"GASIPO, S.A. DE C.V.", 2016-02-19, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, IXTAPALUCA,"GARZA SUR, S.A. DE C.V.", 2016-02-19, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TOLUCA,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-19, 31,  0,  0,  0,  2,  2,  3,  0,CON INFRACCION
MEXICO, ALMOLOYA DE JUAREZ,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-02-18, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ALMOLOYA DE JUAREZ,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-18, 15,  0,  0,  0,  0,  0,  3,  2,CON INFRACCION
MEXICO, ATLACOMULCO,"GARZA GAS DE PROVINCIA, S.A. DE C.V.", 2016-02-18, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, ATLACOMULCO,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-18, 22,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"COMPAÑIA MEXICANA DE GAS COMBUSTIBLE, S.A. DE C.V.", 2016-02-17, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TECAMAC,"OVI GAS, S.A. DE C.V.", 2016-02-16, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
MEXICO, CHALCO,"GAS URBANO, S.A. DE C.V.", 2016-01-29, 17,  0,  0,  0,  0,  0,  4,  1,CON INFRACCION
MEXICO, ECATEPEC DE MORELOS,"REGIO GAS, S.A. DE C.V.", 2016-01-29, 39,  0,  0,  0,  0,  0,  4,  1,CON INFRACCION
MEXICO, IXTAPALUCA,"G.G. GAS, S.A. DE C.V.", 2016-01-29, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
MEXICO, TEMASCALAPA,"GEMA GAS, S.A. DE C.V.", 2016-01-29, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-01-29, 49,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"G.G. GAS, S.A. DE C.V.", 2016-01-29, 15,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GASOMATICO, S.A. DE C.V.", 2016-01-29, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ECATEPEC,"FLAMA GAS, S.A. DE C.V.", 2016-01-28, 75,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GAS AMERICA, S.A. DE C.V.", 2016-01-28, 0,  0,  0,  0,  0,  0,  4,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-01-28, 31,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCION
MEXICO, NICOLAS ROMERO,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-01-28, 18,  0,  0,  0,  1,  0,  3,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-01-28, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, CHALCO,"G.G. GAS, S.A. DE C.V.", 2016-01-27, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, NICOLAS ROMERO,"VIDRIOGAS, S.A. DE C.V.", 2016-01-27, 21,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCION
MEXICO, TEXCOCO,"G.G. GAS, S.A. DE C.V.", 2016-01-27, 26,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCION
MEXICO, ZINACANTEPEC,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-01-27, 3,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, ZUMPANGO,"ZU-GAS, S.A. DE C.V.", 2016-01-27, 19,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, CHALCO,"REGIO GAS, S.A. DE C.V.", 2016-01-26, 39,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GASAMEX, S.A. DE C.V.", 2016-01-26, 39,  0,  0,  0,  1,  0,  2,  0,SIN INFRACCION
MEXICO, ECATEPEC,"TRENDI CARBURACION, S.A. DE C.V.", 2016-01-26, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"REGIO GAS, S.A. DE C.V.", 2016-01-26, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, SAN SIMON DE GUERRERO,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-01-26, 3,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, ALMOLOYA DE JUAREZ,"GAS TOMZA DE MEXICO, S.A. DE C.V.", 2016-01-22, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, ALMOLOYA DE JUAREZ,"GAS IMPERIAL, S.A. DE C.V.", 2016-01-22, 15,  0,  0,  0,  0,  0,  6,  0,SIN INFRACCION
MEXICO, IXTAPALUCA,"REYES GAS, S.A. DE C.V.", 2016-01-22, 32,  0,  0,  0,  1,  0,  1,  0,SIN INFRACCION
MEXICO, JALTENCO,"REGIO GAS, S.A. DE C.V.", 2016-01-22, 9,  0,  0,  0,  0,  0,  4,  0,SIN INFRACCION
MEXICO, TECAMAC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-01-22, 26,  0,  0,  0,  1,  0,  2,  0,SIN INFRACCION
MEXICO, VALLE DE CHALCO,"BULGAS, S.A. DE C.V.", 2016-01-22, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GAS CHAPULTEPEC, S.A. DE C.V.", 2016-01-21, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, VALLE DE BRAVO,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-01-21, 2,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, VALLE DE BRAVO,"GAS IMPERIAL, S.A. DE C.V.", 2016-01-21, 11,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MEXICO, VILLA GUERRERO,"GAS IMPERIAL, S.A. DE C.V.", 2016-01-21, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, VILLA GUERRERO,"GAS NEVADO, S.A. DE C.V.", 2016-01-21, 6,  1,  0,  0,  0,  0,  0,  0,CON INFRACCION
MEXICO, COACALCO DE BERRIOZABAL,"USE GAS COACALCO, S.A. DE C.V.", 2016-01-20, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, CUAUTITLAN,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-01-20, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, CUAUTITLAN,"G.G. GAS, S.A. DE C.V.", 2016-01-20, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, CUAUTITLAN IZCALLI,"SUPERGAS DE MEXICO, S.A. DE C.V.", 2016-01-20, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MEXICO, CUAUTITLAN IZCALLI,"GARZA GAS, S.A. DE C.V.", 2016-01-20, 0,  0,  0,  0,  0,  0,  3,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GAS NARVARTE, S.A. DE C.V.", 2016-01-20, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
MEXICO, ECATEPEC,"GAS METROPOLITANO, S.A. DE C.V.", 2016-01-20, 23,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TOLUCA,"GAS IMPERIAL, S.A. DE C.V.", 2016-01-20, 31,  0,  0,  0,  2,  1,  6,  0,CON INFRACCION
MEXICO, TULTEPEC,"GASOMATICO, S.A. DE C.V.", 2016-01-20, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, IXTAPAN DE LA SAL,"GAS DEL VALLE DE TOLLOCAN, S.A. DE C.V.", 2016-01-19, 4,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, IXTLAHUACA,"GAS IMPERIAL, S.A. DE C.V.", 2016-01-19, 13,  2,  0,  0,  0,  0,  0,  0,CON INFRACCION
MEXICO, JOCOTITLAN,"GAS PADILLA, S.A. DE C.V.", 2016-01-19, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"GAS Y SERVICIO, S.A. DE C.V.", 2016-01-19, 38,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"UNIGAS, S.A. DE C.V.", 2016-01-19, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MEXICO, TLALNEPANTLA,"GAS METROPOLITANO, S.A. DE C.V.", 2016-01-19, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCION
MEXICO, SAN FELIPE DEL PROGRESO,"GAS CIMMSA, S.A. DE C.V.", 2016-01-18, 10,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TIANGUISTENCO,"SONIGAS, S.A. DE C.V.", 2016-01-18, 18,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GAS DE TLALNEPANTLA, S.A. DE C.V.", 2016-01-18, 19,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
MEXICO, TLALNEPANTLA,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-01-18, 38,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, VISTA HERMOSA,"GAS MENGUC, S.A. DE C.V.", 2016-10-19, 8,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, ZITACUARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-09-27, 13,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, TOCUMBO,"GAS MENGUC, S.A. DE C.V.", 2016-09-26, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, ZAMORA,"SERVIGAS, S.A. DE C.V.", 2016-09-26, 15,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, ZAMORA,"GAS MENGUC, S.A. DE C.V.", 2016-09-26, 18,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, ZINAPECUARO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-05-27, 10,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, HUETAMO,"DISTRIBUIDORA DE GAS DE HUETAMO, S.A. DE C.V.", 2016-05-26, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, SAN LUCAS,"CARBUGAS RIVA PALACIO, S.A. DE C.V.", 2016-05-26, 12,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, ARIO,"GAS AGRA, S.A. DE C.V.", 2016-05-25, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, PATZCUARO,"GAS MENGUC, S.A. DE C.V.", 2016-05-25, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, PUPEPERO,"GAS MENGUC, S.A. DE C.V.", 2016-05-24, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, SAN JUAN PARANGARICUTIRO,"GAS MENGUC, S.A. DE C.V.", 2016-05-23, 16,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, ANGAMACUTIRO,"SOTO GAS, S.A.", 2016-05-19, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, PURUANDIRO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-05-19, 9,  0,  0,  0,  0,  0,  0,  0,CON INFRACCION
MICHOACAN DE OCAMPO, ZACAPU,"GAS MENGUC, S.A. DE C.V.", 2016-05-19, 13,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, PIEDAD  LA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-05-18, 13,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, PIEDAD  LA,"SOTO GAS, S.A.", 2016-05-18, 7,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, VISTA HERMOSA,"GAS MENGUC, S.A. DE C.V.", 2016-05-17, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, SAHUAYO,"SERVIGAS, S.A. DE C.V.", 2016-05-16, 13,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, VILLAMAR,"GAS MENGUC, S.A. DE C.V.", 2016-05-16, 18,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MICHOACAN DE OCAMPO, ZITACUARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-04-13, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, ZITACUARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-04-13, 0,  0,  1,  1,  0,  0,  0,  0,CON INFRACCIÓN
MICHOACAN DE OCAMPO, CIUDAD HIDALGO,"GAS IMPERIAL, S.A. DE C.V.", 2016-04-12, 9,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, SENGUIO,"GAS MONARCA, S.A. DE C.V.", 2016-04-12, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MICHOACAN DE OCAMPO, ZITACUARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-04-12, 13,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, MORELIA,"GAS AGRA, S.A. DE C.V.", 2016-04-11, 27,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, MORELIA,"DISTRIBUIDORA MEXICANA DE GAS L.P., S.A. DE C.V.", 2016-04-11, 11,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, MORELIA,"SERVIGAS, S.A. DE C.V.", 2016-04-11, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, TARIMBARO,"SERVIGAS, S.A. DE C.V.", 2016-04-11, 16,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, CUITZEO,"GAS DEL LAGO DE CUITZEO, S.A. DE C.V.", 2016-04-09, 16,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, CUITZEO,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-04-09, 1,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, MORELIA,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-04-09, 26,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, PATZCUARO,"GAS AGRA, S.A. DE C.V.", 2016-04-08, 8,  1,  0,  0,  1,  0,  0,  0,CON INFRACCIÓN
MICHOACAN DE OCAMPO, URUAPAN,"GAS MENGUC, S.A. DE C.V.", 2016-04-08, 17,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, URUAPAN,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-04-08, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MICHOACAN DE OCAMPO, LAZARO CARDENAS,"GAS MENGUC, S.A. DE C.V.", 2016-04-07, 8,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, LAZARO CARDENAS,"GAS EXPRESS NIETO, S.A. DE C.V.", 2016-04-07, 11,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MICHOACAN DE OCAMPO, ZITACUARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-16, 13,  2,  0,  0,  0,  0,  0,  0,CON INFRACCION
MICHOACAN DE OCAMPO, ZITACUARO,"GAS IMPERIAL, S.A. DE C.V.", 2016-02-16, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCION
MORELIA, MICHOACAN DE OCAMPO,"GAS AGRA, S.A. DE C.V.", 2016-04-11, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MORELOS, AXOCHIAPAN,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-11-16, 13,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MORELOS, YAUTEPEC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-11-16, 27,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MORELOS, PUENTE DE IXTLA,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-10-22, 26,  0,  0,  0,  2,  0,  0,  0,SIN INFRACCIÓN
MORELOS, YAUTEPEC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-10-22, 27,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MORELOS, ATLATLAHUCAN,"SONIGAS, S.A. DE C.V.", 2016-10-14, 29,  0,  0,  0,  3,  1,  4,  0,CON INFRACCIÓN
MORELOS, AXOCHIAPAN,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-10-14, 13,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCIÓN
MORELOS, AXOCHIAPAN,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-09-28, 13,  0,  0,  0,  1,  1,  0,  0,CON INFRACCION
MORELOS, JOJUTLA,"GAS MODELO, S.A. DE C.V.", 2016-09-28, 17,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MORELOS, CUERNAVACA,"GAS MODELO, S.A. DE C.V.", 2016-08-17, 32,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MORELOS, CUERNAVACA,"CIA. HIDRO GAS DE CUERNAVACA, S.A. DE C.V.", 2016-08-17, 0,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MORELOS, PUENTE DE IXTLA,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-08-17, 25,  0,  0,  0,  2,  0,  3,  0,SIN INFRACCIÓN
MORELOS, CUERNAVACA,"GAS MODELO, S.A. DE C.V.", 2016-03-31, 33,  9,  0,  0,  0,  0,  0,  0,CON INFRACCIÓN
MORELOS, HUITZILAC,"GAS PREMIO, S.A. DE C.V.", 2016-03-31, 10,  0,  0,  0,  0,  0,  1,  0,SIN INFRACCIÓN
MORELOS, YAUTEPEC,"GAS EXPRESS NIETO DE MEXICO, S.A. DE C.V.", 2016-03-31, 27,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
MORELOS, ATLATLAHUCAN,"SONIGAS, S.A. DE C.V.", 2016-03-28, 29,  0,  0,  0,  1,  1,  2,  0,CON INFRACCIÓN
MORELOS, AXOCHIAPAN,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-03-28, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA
MORELOS, CUERNAVACA,"CIA. HIDRO GAS DE CUERNAVACA, S.A. DE C.V.", 2016-02-17, 0,  0,  0,  0,  0,  0,  4,  0,SIN INFRACCION
MORELOS, CUERNAVACA,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-02-17, 0,  0,  1,  0,  0,  0,  0,  0,NEGATIVA
MORELOS, CUERNAVACA,"CIA. HIDRO GAS DE CUERNAVACA, S.A. DE C.V.", 2016-01-14, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCION
MORELOS, PUENTE DE IXTLA,"GAS GLOBAL CORPORATIVO, S.A. DE C.V.", 2016-01-14, 26,  0,  0,  0,  1,  0,  0,  0,SIN INFRACCION
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-10-26, 11,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-10-26, 20,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-10-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-10-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-10-26, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, COMPOSTELA,"CORAGAS, S.A. DE C.V.", 2016-04-15, 7,  0,  0,  0,  2,  0,  2,  0,SIN INFRACCIÓN
NAYARIT, IXTLAN DEL RIO,"CORAGAS, S.A. DE C.V.", 2016-04-15, 6,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-04-14, 0,  0,  0,  0,  0,  0,  2,  0,SIN INFRACCIÓN
NAYARIT, XALISCO,"SONIGAS, S.A. DE C.V.", 2016-04-14, 9,  0,  0,  0,  6,  0,  4,  0,CON INFRACCIÓN
NAYARIT, RUIZ,"CORAGAS, S.A. DE C.V.", 2016-04-13, 6,  0,  0,  0,  2,  1,  2,  0,CON INFRACCIÓN
NAYARIT, SANTIAGO IXCUINTLA,"CORAGAS, S.A. DE C.V.", 2016-04-13, 5,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, SANTIAGO IXCUINTLA,"CORAGAS, S.A. DE C.V.", 2016-04-13, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, TEPIC,"CORAGAS, S.A. DE C.V.", 2016-04-13, 0,  0,  1,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NAYARIT, TECUALA,"CORAGAS, S.A. DE C.V.", 2016-04-12, 7,  3,  0,  0,  2,  0,  0,  0,CON INFRACCIÓN
NUEVO LEON, MONTERREY,"SERVICIOS ESPECIALES ROYAL, S.A.", 2016-11-08, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
NUEVO LEON, LAMPAZOS DE NARANJO,"GAS SANTOS, S.A. DE C.V.", 2016-11-07, 0,  0,  0,  0,  0,  0,  0,  0,SE NEGÓ A SER VERIFICADO
NUEVO LEON, DOCTOR ARROYO,"GAS ECONOMICO METROPOLITANO, S.A. DE C.V.", 2016-08-29, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NUEVO LEON, DOCTOR ARROYO,"MERCANTIL DISTRIBUIDORA, S.A. DE C.V.", 2016-08-29, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, GALEANA,"GAS PALADIN, S.A. DE C.V.", 2016-08-27, 1,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NUEVO LEON, GALEANA,"MERCANTIL DISTRIBUIDORA, S.A. DE C.V.", 2016-08-27, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, GALEANA,"MERCANTIL DISTRIBUIDORA, S.A. DE C.V.", 2016-08-27, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, LINARES,"MERCANTIL DISTRIBUIDORA, S.A. DE C.V.", 2016-08-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, MONTEMORELOS,"GAS ECONOMICO METROPOLITANO, S.A. DE C.V.", 2016-08-26, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NUEVO LEON, MONTEMORELOS,"MERCANTIL DISTRIBUIDORA, S.A. DE C.V.", 2016-08-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, SANTIAGO,"DISTRIBUIDORA HUMBERTO ALMAGUER, S.A. DE C.V.", 2016-08-26, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, BENITO JUAREZ,"GÜEROGAS, S.A. DE C.V.", 2016-08-25, 0,  0,  0,  0,  0,  0,  0,  0,SIN INFRACCIÓN
NUEVO LEON, JUAREZ,"ESTACION DE GAS L.P. VICTORIA, S.A. DE C.V.", 2016-08-25, 4,  0,  0,  0,  0,  0,  4,  1,CON INFRACCIÓN
NUEVO LEON, JUAREZ,"TANQUES Y GAS LICUADO, S.A.", 2016-08-25, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
NUEVO LEON, GENERAL ESCOBEDO,"REGIOMONTANA DE GAS, S.A.", 2016-08-24, 0,  0,  0,  0,  0,  0,  0,  0,NEGATIVA DE VERIFICACIÓN
